Order_ID,Order_Date,Customer_ID,Region,Category,Product,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Payment_Method
ORD01246,2025-09-21,CUST0290,Central,Accessories,Webcam,8,297.28,0.23,1831.24,1157.34,673.9,Credit Card
ORD01247,2024-01-08,CUST0369,Central,Furniture,Desk,2,53.45,0.06,100.49,50.59,49.9,Net Banking
ORD01248,2024-03-02,CUST0062,South,Furniture,Desk,7,174.47,0.25,915.97,687.97,228.0,Credit Card
ORD01249,2024-04-30,CUST0013,Central,Furniture,Cabinet,7,646.15,0.07,4206.44,2586.21,1620.23,UPI
ORD01250,2024-11-19,CUST0173,East,Accessories,Laptop Stand,3,1208.39,0.11,3226.4,1715.6,1510.8,Net Banking
ORD01251,2025-08-01,CUST0453,East,Office Supplies,Notebook,2,176.47,0.17,292.94,161.16,131.78,Debit Card
ORD01252,2024-10-22,CUST0202,South,Furniture,Desk,3,1208.52,0.2,2900.45,1501.29,1399.16,Net Banking
ORD01253,2024-01-29,CUST0263,Central,Accessories,USB Hub,6,260.11,0.1,1404.59,1041.56,363.03,Credit Card
ORD01254,2024-04-26,CUST0280,South,Furniture,Desk,7,776.72,0.24,4132.15,2551.62,1580.53,UPI
ORD01255,2024-01-21,CUST0073,South,Electronics,Monitor,5,309.44,0.16,1299.65,956.6,343.05,Net Banking
ORD01256,2024-02-13,CUST0091,North,Furniture,Bookshelf,3,78.09,0.08,215.53,153.16,62.37,Net Banking
ORD01257,2025-04-14,CUST0021,West,Furniture,Chair,3,693.87,0.17,1727.74,1012.08,715.66,Net Banking
ORD01258,2025-10-05,CUST0398,West,Office Supplies,Printer Paper,7,725.2,0.08,4670.29,3281.24,1389.05,Net Banking
ORD01259,2025-01-19,CUST0090,North,Accessories,Mouse,3,686.86,0.07,1916.34,1062.26,854.08,UPI
ORD01260,2024-01-03,CUST0179,West,Office Supplies,Printer Paper,3,602.16,0.21,1427.12,855.44,571.68,Net Banking
ORD01261,2024-02-21,CUST0376,East,Office Supplies,Stapler,1,1217.37,0.2,973.9,511.54,462.36,UPI
ORD01262,2025-10-25,CUST0061,South,Office Supplies,Notebook,6,1449.44,0.24,6609.45,4975.41,1634.04,Debit Card
ORD01263,2024-01-06,CUST0341,East,Office Supplies,Notebook,1,401.48,0.06,377.39,233.32,144.07,Net Banking
ORD01264,2024-11-25,CUST0050,Central,Office Supplies,Stapler,4,951.09,0.2,3043.49,1510.87,1532.62,Net Banking
ORD01265,2024-05-23,CUST0060,West,Furniture,Chair,5,1449.94,0.21,5727.26,2987.16,2740.1,Net Banking
ORD01266,2024-10-01,CUST0018,East,Office Supplies,Stapler,3,1266.2,0.08,3494.71,2598.48,896.23,Credit Card
ORD01267,2024-06-20,CUST0223,North,Office Supplies,Notebook,3,963.98,0.0,2891.94,1334.75,1557.19,Credit Card
ORD01268,2024-11-27,CUST0165,South,Accessories,Laptop Stand,6,1012.07,0.16,5100.83,3957.51,1143.32,Net Banking
ORD01269,2025-04-02,CUST0318,North,Electronics,Monitor,3,1173.77,0.14,3028.33,2407.05,621.28,Credit Card
ORD01270,2025-10-13,CUST0119,North,Furniture,Cabinet,9,871.77,0.23,6041.37,3029.23,3012.14,UPI
ORD01271,2024-12-20,CUST0072,South,Furniture,Chair,8,958.4,0.19,6210.43,4937.97,1272.46,Credit Card
ORD01272,2025-02-18,CUST0210,West,Furniture,Bookshelf,2,279.93,0.11,498.28,362.67,135.61,Credit Card
ORD01273,2024-04-18,CUST0377,West,Office Supplies,Pen Set,4,560.56,0.1,2018.02,1399.44,618.58,Debit Card
ORD01274,2024-09-29,CUST0137,West,Office Supplies,Pen Set,9,152.03,0.05,1299.86,813.38,486.48,Credit Card
ORD01275,2024-11-11,CUST0001,West,Office Supplies,Pen Set,2,76.42,0.12,134.5,94.04,40.46,Credit Card
ORD01276,2025-10-05,CUST0114,North,Accessories,Mouse,3,1396.92,0.2,3352.61,1743.37,1609.24,Net Banking
ORD01277,2025-07-08,CUST0057,West,Electronics,Laptop,3,1113.43,0.16,2805.84,2231.3,574.54,Net Banking
ORD01278,2024-08-02,CUST0071,West,Office Supplies,Printer Paper,2,392.74,0.19,636.24,499.44,136.8,Credit Card
ORD01279,2024-09-02,CUST0272,East,Electronics,Keyboard,4,426.54,0.16,1433.17,1006.86,426.31,Credit Card
ORD01280,2024-02-25,CUST0079,West,Accessories,Laptop Stand,3,724.04,0.13,1889.74,1360.42,529.32,Credit Card
ORD01281,2025-05-17,CUST0489,East,Furniture,Desk,6,195.9,0.0,1175.4,895.07,280.33,UPI
ORD01282,2025-01-07,CUST0081,North,Office Supplies,Printer Paper,4,1238.55,0.17,4111.99,2987.32,1124.67,Net Banking
ORD01283,2025-10-27,CUST0245,West,Electronics,Keyboard,3,30.04,0.01,89.22,68.38,20.84,UPI
ORD01284,2025-09-22,CUST0454,Central,Electronics,Monitor,6,1306.64,0.12,6899.06,3915.83,2983.23,Credit Card
ORD01285,2024-04-12,CUST0489,Central,Office Supplies,Notebook,1,848.17,0.17,703.98,557.84,146.14,Debit Card
ORD01286,2025-06-13,CUST0313,East,Furniture,Desk,8,71.07,0.07,528.76,380.16,148.6,Debit Card
ORD01287,2025-04-03,CUST0289,South,Furniture,Cabinet,6,906.67,0.02,5331.22,2507.59,2823.63,Debit Card
ORD01288,2025-11-21,CUST0080,Central,Furniture,Desk,8,857.31,0.09,6241.22,4853.49,1387.73,Debit Card
ORD01289,2025-01-30,CUST0334,South,Accessories,USB Hub,4,286.97,0.14,987.18,518.68,468.5,UPI
ORD01290,2025-06-23,CUST0361,Central,Electronics,Headphones,2,1099.82,0.03,2133.65,1496.15,637.5,Credit Card
ORD01291,2024-07-03,CUST0032,East,Electronics,Headphones,9,572.05,0.04,4942.51,3190.07,1752.44,Debit Card
ORD01292,2024-09-29,CUST0464,East,Electronics,Laptop,6,953.17,0.14,4918.36,2850.34,2068.02,Debit Card
ORD01293,2024-01-15,CUST0370,Central,Accessories,Mouse,2,410.66,0.24,624.2,361.1,263.1,Credit Card
ORD01294,2025-06-11,CUST0156,South,Electronics,Laptop,8,792.38,0.16,5324.79,2832.82,2491.97,UPI
ORD01295,2024-05-07,CUST0210,West,Accessories,Mouse,9,1169.08,0.08,9679.98,6279.62,3400.36,UPI
ORD01296,2024-12-02,CUST0396,Central,Furniture,Bookshelf,9,1022.15,0.22,7175.49,5110.57,2064.92,Net Banking
ORD01297,2024-02-22,CUST0068,South,Office Supplies,Pen Set,8,998.78,0.07,7430.92,4003.23,3427.69,Net Banking
ORD01298,2025-08-26,CUST0376,West,Electronics,Monitor,2,862.34,0.23,1328.0,844.07,483.93,UPI
ORD01299,2025-10-07,CUST0330,South,Electronics,Monitor,7,1007.02,0.06,6626.19,4345.66,2280.53,Net Banking
ORD01300,2025-09-17,CUST0075,South,Furniture,Chair,5,1078.95,0.03,5232.91,3727.76,1505.15,UPI
ORD01301,2024-12-19,CUST0035,South,Office Supplies,Stapler,2,1400.09,0.19,2268.15,1689.85,578.3,Credit Card
ORD01302,2025-11-24,CUST0423,North,Accessories,Webcam,7,203.87,0.14,1227.3,838.0,389.3,UPI
ORD01303,2025-11-16,CUST0103,North,Office Supplies,Printer Paper,3,500.7,0.07,1396.95,644.97,751.98,UPI
ORD01304,2024-01-14,CUST0408,North,Furniture,Chair,1,717.24,0.2,573.79,283.23,290.56,Debit Card
ORD01305,2024-02-06,CUST0496,East,Furniture,Desk,5,390.36,0.17,1619.99,1150.08,469.91,UPI
ORD01306,2025-07-22,CUST0075,West,Office Supplies,Stapler,9,1410.22,0.09,11549.7,5415.53,6134.17,Credit Card
ORD01307,2024-02-07,CUST0245,Central,Accessories,Laptop Stand,2,764.75,0.0,1529.5,692.0,837.5,Debit Card
ORD01308,2025-05-25,CUST0400,North,Accessories,Webcam,8,1405.79,0.15,9559.37,4342.08,5217.29,Credit Card
ORD01309,2025-09-12,CUST0256,North,Electronics,Keyboard,6,419.97,0.13,2192.24,1735.05,457.19,Debit Card
ORD01310,2024-01-08,CUST0294,Central,Accessories,Laptop Stand,3,1342.6,0.07,3745.85,2423.37,1322.48,Credit Card
ORD01311,2025-11-29,CUST0302,Central,Office Supplies,Pen Set,1,352.85,0.14,303.45,217.7,85.75,UPI
ORD01312,2025-10-06,CUST0311,Central,Furniture,Bookshelf,3,1478.11,0.2,3547.46,2167.75,1379.71,Net Banking
ORD01313,2025-01-23,CUST0345,South,Electronics,Headphones,4,726.15,0.11,2585.09,1864.67,720.42,Net Banking
ORD01314,2024-09-28,CUST0214,West,Electronics,Keyboard,5,920.63,0.18,3774.58,2296.71,1477.87,Credit Card
ORD01315,2024-11-05,CUST0006,West,Furniture,Cabinet,2,1351.79,0.2,2162.86,1723.0,439.86,Debit Card
ORD01316,2024-08-12,CUST0258,South,Accessories,USB Hub,7,794.23,0.16,4670.07,3046.76,1623.31,Net Banking
ORD01317,2024-03-21,CUST0274,West,Furniture,Desk,8,755.59,0.01,5984.27,3975.4,2008.87,UPI
ORD01318,2024-10-09,CUST0366,West,Accessories,Webcam,1,982.37,0.08,903.78,516.79,386.99,Credit Card
ORD01319,2025-06-18,CUST0098,Central,Furniture,Bookshelf,1,467.84,0.07,435.09,276.84,158.25,UPI
ORD01320,2025-11-05,CUST0067,South,Office Supplies,Notebook,6,734.11,0.09,4008.24,2563.5,1444.74,Credit Card
ORD01321,2025-09-24,CUST0078,South,Accessories,Webcam,1,842.96,0.07,783.95,359.43,424.52,UPI
ORD01322,2025-04-20,CUST0027,South,Office Supplies,Notebook,2,1125.57,0.23,1733.38,1361.3,372.08,Credit Card
ORD01323,2025-01-16,CUST0184,South,Electronics,Headphones,7,972.42,0.0,6806.94,5114.95,1691.99,Debit Card
ORD01324,2024-07-02,CUST0425,West,Furniture,Cabinet,6,976.03,0.11,5212.0,2711.64,2500.36,Credit Card
ORD01325,2025-11-01,CUST0344,South,Electronics,Headphones,4,945.32,0.21,2987.21,2053.79,933.42,Credit Card
ORD01326,2025-08-12,CUST0416,West,Electronics,Monitor,8,1388.44,0.1,9996.77,6685.07,3311.7,Debit Card
ORD01327,2024-02-22,CUST0294,West,Electronics,Keyboard,8,1289.77,0.1,9286.34,7067.3,2219.04,Net Banking
ORD01328,2024-07-19,CUST0249,East,Electronics,Headphones,5,401.33,0.09,1826.05,1099.22,726.83,Net Banking
ORD01329,2024-06-25,CUST0052,North,Furniture,Desk,7,1245.53,0.1,7846.84,4955.93,2890.91,Debit Card
ORD01330,2025-04-01,CUST0461,East,Electronics,Headphones,8,697.3,0.13,4853.21,2421.61,2431.6,Credit Card
ORD01331,2025-09-18,CUST0496,South,Furniture,Bookshelf,2,1040.66,0.12,1831.56,1106.04,725.52,Net Banking
ORD01332,2024-02-16,CUST0036,North,Furniture,Desk,7,1338.76,0.08,8621.61,4324.89,4296.72,Credit Card
ORD01333,2025-07-08,CUST0244,Central,Office Supplies,Notebook,2,52.04,0.13,90.55,62.3,28.25,Credit Card
ORD01334,2025-09-07,CUST0372,East,Accessories,Mouse,3,382.36,0.18,940.61,620.12,320.49,Debit Card
ORD01335,2024-08-26,CUST0472,Central,Accessories,Laptop Stand,5,1443.73,0.18,5919.29,3999.06,1920.23,Credit Card
ORD01336,2024-08-09,CUST0077,Central,Furniture,Cabinet,7,1279.79,0.17,7435.58,5681.04,1754.54,Debit Card
ORD01337,2024-04-15,CUST0131,Central,Office Supplies,Notebook,5,266.14,0.18,1091.17,602.38,488.79,Net Banking
ORD01338,2024-09-07,CUST0434,Central,Furniture,Desk,8,47.32,0.14,325.56,227.04,98.52,Credit Card
ORD01339,2024-05-02,CUST0227,West,Furniture,Cabinet,4,778.63,0.08,2865.36,2152.4,712.96,Credit Card
ORD01340,2025-01-25,CUST0428,South,Furniture,Cabinet,3,533.63,0.1,1440.8,656.89,783.91,Credit Card
ORD01341,2024-07-20,CUST0421,East,Office Supplies,Stapler,4,1094.75,0.13,3809.73,1887.4,1922.33,Credit Card
ORD01342,2024-12-27,CUST0354,West,Accessories,Mouse,2,1054.56,0.06,1982.57,920.25,1062.32,Credit Card
ORD01343,2025-08-15,CUST0356,Central,Office Supplies,Printer Paper,7,890.07,0.13,5420.53,4096.21,1324.32,UPI
ORD01344,2024-08-23,CUST0191,Central,Electronics,Headphones,1,1075.92,0.23,828.46,398.45,430.01,Credit Card
ORD01345,2025-04-19,CUST0116,North,Office Supplies,Printer Paper,3,1469.31,0.02,4319.77,3338.24,981.53,Debit Card
ORD01346,2025-11-25,CUST0337,South,Office Supplies,Notebook,1,1204.61,0.15,1023.92,818.07,205.85,Net Banking
ORD01347,2025-10-31,CUST0206,East,Office Supplies,Notebook,1,180.02,0.11,160.22,77.63,82.59,UPI
ORD01348,2024-01-28,CUST0220,East,Office Supplies,Printer Paper,6,736.38,0.24,3357.89,2538.35,819.54,Net Banking
ORD01349,2024-10-23,CUST0338,East,Accessories,USB Hub,3,564.62,0.02,1659.98,1161.51,498.47,Net Banking
ORD01350,2025-03-15,CUST0040,East,Electronics,Keyboard,2,436.26,0.24,663.12,310.83,352.29,Net Banking
ORD01351,2025-07-19,CUST0309,North,Accessories,Webcam,8,350.77,0.18,2301.05,1189.14,1111.91,Debit Card
ORD01352,2024-07-11,CUST0416,North,Accessories,Webcam,1,1184.09,0.24,899.91,423.74,476.17,UPI
ORD01353,2024-10-12,CUST0386,East,Office Supplies,Pen Set,5,449.34,0.15,1909.69,1095.84,813.85,UPI
ORD01354,2025-10-31,CUST0286,South,Furniture,Cabinet,9,390.08,0.1,3159.65,1809.42,1350.23,Debit Card
ORD01355,2024-12-09,CUST0078,South,Furniture,Desk,9,1063.1,0.23,7367.28,4435.93,2931.35,Net Banking
ORD01356,2024-06-16,CUST0409,West,Accessories,Webcam,2,806.41,0.05,1532.18,842.14,690.04,Credit Card
ORD01357,2025-04-22,CUST0414,East,Accessories,USB Hub,5,1183.55,0.09,5385.15,2612.49,2772.66,UPI
ORD01358,2025-06-23,CUST0462,West,Office Supplies,Stapler,8,586.96,0.08,4320.03,2621.51,1698.52,Debit Card
ORD01359,2024-09-27,CUST0108,East,Accessories,Laptop Stand,5,560.24,0.23,2156.92,1350.51,806.41,UPI
ORD01360,2025-01-30,CUST0258,North,Office Supplies,Stapler,3,284.03,0.13,741.32,544.8,196.52,UPI
ORD01361,2025-09-29,CUST0341,Central,Furniture,Cabinet,6,1295.88,0.22,6064.72,3141.24,2923.48,Credit Card
ORD01362,2025-08-06,CUST0492,West,Furniture,Cabinet,7,1331.84,0.14,8017.68,5421.88,2595.8,Debit Card
ORD01363,2024-08-11,CUST0225,West,Electronics,Monitor,3,767.89,0.16,1935.08,1211.21,723.87,Credit Card
ORD01364,2024-01-23,CUST0124,East,Furniture,Cabinet,3,309.59,0.24,705.87,355.47,350.4,Debit Card
ORD01365,2024-08-31,CUST0324,West,Accessories,Laptop Stand,9,1194.7,0.2,8601.84,4585.31,4016.53,Net Banking
ORD01366,2025-01-24,CUST0419,East,Furniture,Desk,2,586.53,0.04,1126.14,760.1,366.04,Net Banking
ORD01367,2024-02-12,CUST0359,South,Office Supplies,Printer Paper,5,1175.8,0.21,4644.41,2616.03,2028.38,Net Banking
ORD01368,2025-10-30,CUST0162,East,Furniture,Desk,4,246.07,0.02,964.59,650.73,313.86,UPI
ORD01369,2024-04-05,CUST0262,South,Electronics,Monitor,4,529.75,0.17,1758.77,1259.01,499.76,Net Banking
ORD01370,2025-06-20,CUST0342,South,Furniture,Cabinet,7,603.5,0.17,3506.34,2161.99,1344.35,Net Banking
ORD01371,2025-05-08,CUST0333,Central,Office Supplies,Stapler,3,1255.75,0.23,2900.78,2132.21,768.57,Debit Card
ORD01372,2024-06-15,CUST0168,East,Office Supplies,Notebook,9,648.45,0.12,5135.72,2347.91,2787.81,UPI
ORD01373,2025-07-15,CUST0175,North,Accessories,Laptop Stand,8,553.59,0.2,3542.98,2244.17,1298.81,UPI
ORD01374,2025-03-07,CUST0500,North,Furniture,Chair,3,703.42,0.23,1624.9,917.03,707.87,UPI
ORD01375,2024-07-04,CUST0392,South,Office Supplies,Notebook,3,393.45,0.1,1062.32,508.66,553.66,Net Banking
ORD01376,2024-12-22,CUST0003,East,Electronics,Monitor,2,384.79,0.0,769.58,409.74,359.84,UPI
ORD01377,2024-04-22,CUST0324,East,Accessories,Webcam,2,893.37,0.07,1661.67,768.14,893.53,Debit Card
ORD01378,2025-07-20,CUST0373,North,Electronics,Laptop,9,490.65,0.2,3532.68,2123.52,1409.16,Debit Card
ORD01379,2024-01-09,CUST0236,West,Furniture,Desk,9,1174.78,0.08,9727.18,5474.5,4252.68,Credit Card
ORD01380,2024-03-25,CUST0320,South,Furniture,Chair,8,906.7,0.25,5440.2,2618.72,2821.48,UPI
ORD01381,2024-12-25,CUST0143,South,Furniture,Bookshelf,5,1303.98,0.01,6454.7,4201.25,2253.45,Net Banking
ORD01382,2025-03-16,CUST0375,Central,Accessories,Mouse,6,653.2,0.08,3605.66,1736.53,1869.13,Net Banking
ORD01383,2024-09-11,CUST0447,Central,Office Supplies,Printer Paper,4,272.87,0.08,1004.16,564.58,439.58,UPI
ORD01384,2025-08-21,CUST0219,East,Accessories,Mouse,6,332.67,0.1,1796.42,1150.17,646.25,UPI
ORD01385,2025-11-20,CUST0148,East,Electronics,Headphones,7,175.14,0.21,968.52,540.84,427.68,UPI
ORD01386,2025-12-03,CUST0079,Central,Accessories,Webcam,6,791.3,0.25,3560.85,2256.46,1304.39,Net Banking
ORD01387,2025-04-28,CUST0277,East,Electronics,Monitor,2,528.26,0.11,940.3,486.32,453.98,Net Banking
ORD01388,2024-02-21,CUST0045,Central,Accessories,Laptop Stand,6,1239.11,0.1,6691.19,5331.41,1359.78,Debit Card
ORD01389,2025-04-22,CUST0262,West,Office Supplies,Pen Set,1,495.11,0.06,465.4,352.42,112.98,UPI
ORD01390,2025-12-26,CUST0220,West,Electronics,Laptop,3,966.63,0.12,2551.9,1164.32,1387.58,Net Banking
ORD01391,2025-12-05,CUST0333,South,Furniture,Chair,4,854.43,0.05,3246.83,2539.33,707.5,UPI
ORD01392,2024-09-26,CUST0432,Central,Furniture,Cabinet,2,637.67,0.24,969.26,444.37,524.89,UPI
ORD01393,2024-07-03,CUST0216,West,Accessories,USB Hub,3,227.3,0.09,620.53,363.84,256.69,Net Banking
ORD01394,2024-09-20,CUST0472,West,Furniture,Cabinet,2,275.73,0.09,501.83,276.89,224.94,UPI
ORD01395,2025-12-22,CUST0312,Central,Electronics,Keyboard,1,1260.48,0.13,1096.62,573.44,523.18,Net Banking
ORD01396,2025-10-28,CUST0287,North,Furniture,Desk,2,558.76,0.24,849.32,514.16,335.16,Net Banking
ORD01397,2024-01-28,CUST0342,South,Office Supplies,Stapler,1,640.92,0.12,564.01,304.4,259.61,Debit Card
ORD01398,2024-06-15,CUST0123,South,Office Supplies,Notebook,3,699.03,0.25,1572.82,923.8,649.02,UPI
ORD01399,2025-12-19,CUST0234,South,Accessories,Mouse,7,755.15,0.15,4493.14,2306.27,2186.87,Credit Card
ORD01400,2025-08-05,CUST0176,South,Electronics,Monitor,1,1325.43,0.11,1179.63,773.99,405.64,Net Banking
ORD01401,2024-03-21,CUST0084,East,Office Supplies,Printer Paper,9,631.94,0.12,5004.96,2701.39,2303.57,Net Banking
ORD01402,2025-03-29,CUST0281,North,Office Supplies,Stapler,3,1063.82,0.14,2744.66,2148.38,596.28,UPI
ORD01403,2025-09-01,CUST0062,North,Electronics,Laptop,7,231.73,0.23,1249.02,607.53,641.49,Credit Card
ORD01404,2025-12-06,CUST0347,Central,Furniture,Chair,8,380.09,0.18,2493.39,1181.67,1311.72,Credit Card
ORD01405,2024-06-26,CUST0387,North,Furniture,Cabinet,7,1096.55,0.09,6985.02,3593.99,3391.03,Credit Card
ORD01406,2025-05-02,CUST0498,East,Accessories,USB Hub,5,1252.51,0.08,5761.55,4060.41,1701.14,Credit Card
ORD01407,2024-07-24,CUST0281,West,Furniture,Chair,2,1147.87,0.24,1744.76,808.08,936.68,Net Banking
ORD01408,2024-03-14,CUST0010,East,Electronics,Keyboard,2,1024.59,0.06,1926.23,1209.96,716.27,Net Banking
ORD01409,2024-05-23,CUST0389,South,Office Supplies,Printer Paper,8,796.19,0.25,4777.14,3074.04,1703.1,Net Banking
ORD01410,2025-10-12,CUST0052,East,Furniture,Bookshelf,2,559.02,0.05,1062.14,766.5,295.64,Credit Card
ORD01411,2024-04-13,CUST0339,West,Accessories,Mouse,4,85.83,0.19,278.09,132.84,145.25,Net Banking
ORD01412,2024-07-20,CUST0458,West,Furniture,Bookshelf,9,782.94,0.07,6553.21,4606.43,1946.78,Credit Card
ORD01413,2025-06-14,CUST0053,Central,Electronics,Headphones,1,1133.66,0.01,1122.32,616.33,505.99,Credit Card
ORD01414,2025-11-19,CUST0147,West,Accessories,Webcam,8,1403.11,0.24,8530.91,6047.67,2483.24,UPI
ORD01415,2024-08-27,CUST0374,Central,Furniture,Desk,1,194.05,0.24,147.48,77.97,69.51,Credit Card
ORD01416,2024-09-28,CUST0020,Central,Accessories,USB Hub,3,336.62,0.0,1009.86,560.81,449.05,Net Banking
ORD01417,2025-02-12,CUST0470,South,Electronics,Monitor,2,763.56,0.23,1175.88,820.02,355.86,Debit Card
ORD01418,2024-11-24,CUST0061,Central,Office Supplies,Printer Paper,9,33.05,0.18,243.91,139.16,104.75,Net Banking
ORD01419,2025-09-06,CUST0316,Central,Electronics,Keyboard,1,276.59,0.09,251.7,149.25,102.45,Credit Card
ORD01420,2025-11-09,CUST0247,South,Electronics,Monitor,5,1259.12,0.02,6169.69,4811.25,1358.44,UPI
ORD01421,2025-10-06,CUST0395,South,Electronics,Headphones,3,571.15,0.19,1387.89,914.03,473.86,Credit Card
ORD01422,2025-04-27,CUST0223,Central,Electronics,Keyboard,3,1253.15,0.18,3082.75,2010.17,1072.58,Credit Card
ORD01423,2025-06-15,CUST0122,North,Office Supplies,Pen Set,4,1006.38,0.03,3904.75,2314.72,1590.03,Net Banking
ORD01424,2025-07-03,CUST0117,East,Office Supplies,Printer Paper,6,770.66,0.09,4207.8,2164.86,2042.94,Debit Card
ORD01425,2025-06-11,CUST0398,North,Accessories,USB Hub,5,108.61,0.24,412.72,265.02,147.7,UPI
ORD01426,2024-05-08,CUST0352,South,Furniture,Bookshelf,6,983.3,0.12,5191.82,3889.26,1302.56,Credit Card
ORD01427,2025-01-20,CUST0303,South,Office Supplies,Stapler,5,210.64,0.21,832.03,545.47,286.56,Credit Card
ORD01428,2024-04-22,CUST0374,West,Office Supplies,Notebook,5,174.62,0.11,777.06,427.76,349.3,UPI
ORD01429,2024-01-17,CUST0202,West,Furniture,Bookshelf,6,1425.32,0.08,7867.77,3838.3,4029.47,UPI
ORD01430,2024-03-20,CUST0306,South,Office Supplies,Notebook,2,77.25,0.19,125.15,79.32,45.83,Debit Card
ORD01431,2024-03-23,CUST0109,West,Electronics,Headphones,1,1485.59,0.19,1203.33,852.99,350.34,UPI
ORD01432,2024-10-20,CUST0464,West,Electronics,Monitor,4,140.51,0.11,500.22,322.41,177.81,Net Banking
ORD01433,2025-03-21,CUST0189,Central,Furniture,Bookshelf,3,102.12,0.07,284.91,209.9,75.01,Debit Card
ORD01434,2024-11-25,CUST0338,East,Accessories,Webcam,3,553.97,0.15,1412.62,711.27,701.35,UPI
ORD01435,2025-09-19,CUST0260,West,Accessories,Mouse,3,781.29,0.15,1992.29,1447.31,544.98,Credit Card
ORD01436,2024-11-26,CUST0013,West,Furniture,Desk,7,633.49,0.21,3503.2,1858.45,1644.75,Net Banking
ORD01437,2024-02-19,CUST0428,South,Furniture,Desk,2,937.55,0.13,1631.34,768.49,862.85,Debit Card
ORD01438,2025-01-04,CUST0035,South,Electronics,Monitor,2,34.91,0.12,61.44,36.56,24.88,Credit Card
ORD01439,2025-06-03,CUST0424,East,Accessories,Webcam,3,1311.96,0.22,3069.99,1780.69,1289.3,Net Banking
ORD01440,2025-07-01,CUST0416,Central,Office Supplies,Pen Set,7,103.0,0.15,612.85,459.89,152.96,Debit Card
ORD01441,2025-12-07,CUST0011,South,Electronics,Laptop,9,480.34,0.08,3977.22,2262.33,1714.89,UPI
ORD01442,2025-10-02,CUST0443,Central,Furniture,Bookshelf,9,296.99,0.01,2646.18,2066.77,579.41,Debit Card
ORD01443,2024-10-02,CUST0450,East,Accessories,Webcam,2,1282.38,0.08,2359.58,1494.29,865.29,Debit Card
ORD01444,2025-06-17,CUST0427,East,Office Supplies,Printer Paper,2,873.83,0.16,1468.03,760.61,707.42,Credit Card
ORD01445,2024-11-03,CUST0420,West,Office Supplies,Pen Set,4,1115.42,0.11,3970.9,3089.89,881.01,Debit Card
ORD01446,2025-07-26,CUST0250,West,Electronics,Monitor,4,1045.07,0.15,3553.24,2691.74,861.5,UPI
ORD01447,2024-01-08,CUST0265,West,Accessories,USB Hub,9,395.52,0.2,2847.74,1351.49,1496.25,Credit Card
ORD01448,2024-03-23,CUST0295,East,Accessories,Mouse,7,551.98,0.23,2975.17,2066.34,908.83,UPI
ORD01449,2024-11-30,CUST0010,East,Furniture,Desk,1,895.04,0.08,823.44,385.64,437.8,UPI
ORD01450,2024-06-26,CUST0377,South,Accessories,USB Hub,3,1490.58,0.02,4382.31,2341.19,2041.12,Credit Card
ORD01451,2024-05-30,CUST0050,West,Accessories,USB Hub,4,306.34,0.22,955.78,440.49,515.29,Net Banking
ORD01452,2024-02-26,CUST0097,East,Electronics,Laptop,3,701.28,0.14,1809.3,908.78,900.52,Net Banking
ORD01453,2024-11-28,CUST0220,West,Accessories,USB Hub,1,23.63,0.1,21.27,14.99,6.28,Net Banking
ORD01454,2024-04-29,CUST0105,South,Office Supplies,Pen Set,6,870.15,0.17,4333.35,3351.89,981.46,UPI
ORD01455,2024-09-20,CUST0353,South,Electronics,Laptop,9,79.61,0.1,644.84,381.88,262.96,Credit Card
ORD01456,2025-01-16,CUST0164,North,Electronics,Laptop,1,1301.45,0.03,1262.41,831.19,431.22,UPI
ORD01457,2024-12-13,CUST0230,Central,Furniture,Cabinet,5,570.97,0.03,2769.2,1489.99,1279.21,Debit Card
ORD01458,2025-05-17,CUST0358,South,Accessories,USB Hub,5,983.76,0.06,4623.67,2213.13,2410.54,UPI
ORD01459,2025-06-10,CUST0404,South,Furniture,Desk,5,1369.16,0.09,6229.68,2902.67,3327.01,Net Banking
ORD01460,2025-02-22,CUST0397,North,Office Supplies,Stapler,9,1120.08,0.05,9576.68,4514.54,5062.14,Credit Card
ORD01461,2024-01-23,CUST0104,North,Electronics,Keyboard,6,600.2,0.23,2772.92,1791.31,981.61,Credit Card
ORD01462,2024-11-02,CUST0472,West,Electronics,Keyboard,9,1107.01,0.12,8767.52,4594.09,4173.43,Debit Card
